Date,Location,Route Name,Grade,# RP Tries,Type,Wall angle,Hold Types,Length,Laps,Crux location,Continuity,Other Notes
2019.02.09,W outside,Blue,V2,1,B,90,Jugs,10,1,End,End,"Tricky start for a V2, end move requires tucking a foot"
2019.02.09,W outside,Pink,V4,90%,B,90,Slopers  ,10,1,Middle,Continuous,"Tricky start, worked out first 4-5 moves and end move, just need to have strength for the pinch and slide (10 tries)"
2019.02.01,Boston R,Pink,V0x,1,B,85,Jugs,10,1,Easy,Easy,
2019.02.01,Boston R,Blue,V1x,1,B,85,Crimps and Jugs,10,1,Easy,Easy,
2019.02.01,Boston R,Green,V0x,1,B,85,Crimps and Jugs,10,1,Easy,Easy,
2019.02.01,Boston R,Purple,V3,45%,B,85,Slopers,12,1,Cont,Cont,"Balancy, slabby, with Arete"
2019.02.01,Boston R,Blue,V1x,1,B,85,Crimps and Jugs,10,1,Easy,Easy,
2019.02.01,Boston R,Blue,V2x,1,B,90-100,Jugs and Crimps,12,1,Easy,Easy,
2019.02.01,Boston R,Green,V1x,1,B,90,Crimps and Jugs,10,1,Easy,Easy,
2019.02.01,Boston M,Green,V2x,1,B,90-95,Huecos,12,1,Easy,Easy,
2019.02.01,Boston M,Yellow,V3,90%,B,90-95,Slopers and jugs,12,1,Beginning,Beginning,"Tough dyno start, squishy"
2019.02.01,Boston M,Blue,V2x,1,B,90-95,Crimps and Jugs,12,1,Easy,Easy,
2019.02.01,Boston M,Green,V1x,1,B,90-95,Pinchers,12,1,Easy,Easy,Arete
2019.02.01,Boston M,Orange,V3,70%,B,100,Jugs and crimps,12,1,Middle,Middle,Middle move tricky
2019.02.01,Boston M,Green,V2x,1,B,100,Crimps and Jugs,12,1,Easy,Easy,
2019.02.01,Boston L,Orange,V3x,6,B,90-150,Crimps and Jugs,14,1,Middle,Middle,Kneebar made it easier
2019.02.01,Boston L,Blue,V2x,1,B,90,Jugs,12,1,Middle,Middle,oddly tough transitioning off arete
2019.02.01,Boston L,Pink,V0x,1,B,90,Jugs,12,1,Easy,Easy,
2019.01.24,SE Arete,Black #11,V3x,3,B,110,Pinchers and slopers,12,1,End,Continuous,"Heel hook and bicycle really helped, feet on volume and high left flat"
2019.01.24,SE Arete,Tan #10,V3x,1,B,90,Crimps  ,12,1,End,End,Match foot
2019.01.24,SW Arch,Yellow #13,V3,85% 5 tries,B,110-180,Jugs,12,1,Middle ,Continuous,"Got first part down, heel hook over right hand, bump left, keep heel hook for first roof Jug, other heel hook for end"
2019.01.22,E outside,Green,V1x,1,B,90,Jugs and slopers,12,1,Easy,Continuous,Warm-down
2019.01.22,E outside,Tan #9,V3x,1,B,90,Crimps,12,1,End,End,"Pistol move on right leg at end, requires power and balance"
2019.01.22,N inside,Green #6,V2,1,B,80-95,Jugs and pinchers,12,1,Easy,Easy,Felt real easy and smooth
2019.01.22,N outside,Black #4,V1x,1,B,90,Pinchers and crimps,12,1,Easy,Easy,"I skipped a bunch of holds and this one, but still climbed smooth"
2019.01.22,N outside,Yellow #8,V2x,1,B,90,"Jugs, gaston",12,1,Easy,easy,"New route, fun, easy, flashed with good feet"
2019.01.22,S inside,Blue #2,V0x,1,B,95,Jugs,12,1,Easy ,Easy,"Fun, flowy, juggy route, did well with feet and hands"
2019.01.22,SE Arch,Red #7,V2x,1,B,95,Horns,12,1,Easy,Easy,"Easy route, actually began to feel strenth barely start to go at end of this"
2019.01.22,SE Arch,Tan #5,V2x,1,B,95,Jugs and Huecos,12,1,Easy,Easy,"Misplaced feet at end once, had to change, otherwise cake"
2019.01.22,SE Arete,Black #11,V3,40%,B,110,Pinchers and slopers,12,1,?,Continuous,"Seemed failry straight forward, again was gassed"
2019.01.22,SE Arete,Tan #10,V3,95% 5 tries,B,90,Crimps  ,12,1,End,End,"Match foot move at end was tripping me up, as I could not hold on. Actually got my hand on last hold but didn't see foot"
2019.01.22,SW Arch,Yellow #13,V3,70%,B,110-180,Jugs,12,1,Middle ,Continuous,"Fairly easy, weird hand match in the middle, just playing around with this when I was gassed"
2019.01.22,W outside,Black,V1x,1,B,90,Jugs,12,1,Easy,Continuous,Traverse
2019.01.22,W outside,Blue #1,V0x,1,B,90,Jugs,12,1,Easy,Easy,Number 1 travers
2019.01.22,W outside,Blue #1,V0,1,B,90,Jugs,12,1,Easy,Easy,Number 1 travers
2019.01.22,W outside,Green #3,V1x,1,B,90,"Jugs, pinchers",12,1,Easy,Easy,"Traverse, easy enough"
2019.01.22,W outside,Green #3,V1,1,B,90,"Jugs, pinchers",12,1,Easy,Easy,"Traverse, easy enough"
2019.01.22,W outside,Yellow #14,V4,30%,B,90,Crimps and Pinches,12,1,Middle ,Continuous,"Failry hard traverse with crappy feet, and need to not cross feet over or though for much of the route"
2019.01.16,E outside,Black,V4,35%,B,80,Crimps and volumne,12,1,Middle,Middle,"Middle move is eluding me, not sure how hard top is"
2019.01.16,E outside,Green,V4,30%,B,80,Crimps and slopers,16,1,Hard,Continuous,"Was able to piece together first 3 moves, then got stuck"
2019.01.16,E outside,Pink,V4,35%,B,80,Crimps and slopers,12,1,Middle,Continuous,"Foot match is hard, not sure what to do after that"
2019.01.16,E outside,Red,V2x,1,B,90,Pinchers and crimps,14,1,easy,Continuous,Easy up and downclimb
2019.01.16,N inside,Blue,V1x,1,B,90-100,Jugs and Horn,12,1,End,End,Easy
2019.01.16,N inside,Blue,V3,35%,B,90-110,Jugs and pinchers,12,1,Middle,Middle,Middle move is difficult but doable
2019.01.16,N inside,Yellow,V3x,1,B,80-110,Jugs,12,1,end,continuous,"I misunderstood start, 2 reachy moves toward end"
2019.01.16,N outside,Green,V1x,1,B,90,"Jugs, pincher",12,1,Easy,easy,
2019.01.16,N outside,Yellow,V2,1,B,90,"Jugs, gaston",12,1,Easy,easy,"New route, fun, set up for comp"
2019.01.16,SE Arch,Green,V2x,1,B,95,Jugs,12,1,End,End,"Little weird on feet, redo"
2019.01.16,S arch,Tan,V2x,1,B,110,Jugs,12,1,easy,continuous,Just campused mostly with a heel hooke
2019.01.16,S inside,Orange,V3,70%,B,105,Jugs and Crimps,16,1,End,End,Heel hooks look like they will work to get over volume
2019.01.16,S inside,Red,V3,5%,B,95,Pinchers,10,1,?,?,Very briefly played on this (30 seconds)
2019.01.16,South inside,Lime,V3x,1,B,120,Jugs,16,1,End,End,
2019.01.16,W inside,Blue,V3,45%,B,90-110,"Jugs, long chip, pinchers",12,1,Middle,Middle,"Finished front, need to match hands, not rely on chip, and power move to mantle"
2019.01.16,W inside,Tan,V3x,1,B,110,Jugs,14,1,easy,continuous,"Real easy, even tired"
2019.01.12,North Downstairs,Red,5.8,95%,TR,90,"Jugs, Crimps",43,1,End,Continuous,"Easy, again out of gas toward end"
2019.01.12,North Downstairs,Yellow,5.8x,1,TR,90,"Slopers, crimps",43,1,None,Continuous,"Easy, again out of gas toward end"
2019.01.12,North Upstairs,Purple,5.7x,1,TR,85,Pinchers,35,1,None,Continuous,"Easy, fun"
2019.01.12,S inside,Lime,V3,90%,B,120,Jugs,16,1,End,End,Need to match my hand before last 2 moves
2019.01.12,S inside,Orange,V3,70%,B,105,Jugs and Crimps,16,1,End,End,Heel hooks look like they will work to get over volume
2019.01.12,South upstairs,Black,5.10,20%,TR,85,Sidepull and crimps,35,1,Middle,"Easy, HARD, ?","Jon worked on this one, first part looks east, crux in middle"
2019.01.12,South upstairs,Yellow,5.9x,1,TR,85,Jugs,35,1,End,Continuous,"Fairly easy, got tired on last 2 moves"
2019.01.12,W outside,Black,V1x,1,B,90,Jugs,10,1,None,None,"Traverse, did this as I left"
2019.01.08,E outside,Black,V6,65%,B,85,Chips,14,1,3/4,Somewhat hard to very hard,"Asked for beta, need to work feet higher, reach with right hand to underclimb"
2019.01.08,S inside,Lime,V3,95%,B,120,Jugs,16,1,End,End,End move hard
2019.01.08,S inside,Tan,V2x,1,B,110,Jugs,14,1,End,End,"Pretty easy, all about feet"
2019.01.08,S outside,Yellow,V4,40%,B,95,Crimps and jugs,12,1,End,End,End very tough
2019.01.08,SE inside arete,Red,V3x,1,B,90-130,Jugs,14,1,Middle,Hard through 2/3,Had to heel hook for horn move
2019.01.08,W inside,Blue,V3,20%,B,120,Jugs,14,1,?,?,"Dont know yet, had to leave"
2019.01.08,W outside,Red,V2,1 (old route),B,105-180,Jugs,12,1,End,tricky end move,"No feet, reachy left hand to final hold bump right to final hold"
2019.01.08,W outside,Red,V5,40%,B,90,Varied,12,1,20% and 70%,Pretty continuous,Traverse with a couple of hard moves
2019.01.03,E outside,Red,V2,1,B,90,Pinchers and crimps,14,1,easy,Continuous,Easy up and downclimb
2019.01.03,N inside,Orange,V2x,1,B,110,Jugs,12,1,end,end,"End move a little tricky, I moved my feet well"
2019.01.03,N inside,Yellow,V3,2,B,80-110,Jugs,12,1,end,continuous,"I misunderstood start, 2 reachy moves toward end"
2019.01.03,N outside,Green,V1x,1,B,100,Chips and volumes,12,1,easy,Continuous,Interesting chip route
2019.01.03,SE inside arete,Red,V3,95%,B,90-130,Jugs,14,1,middle,"hard, harder, easy","hard early and middle, easy end"
2019.01.03,W inside,Tan,V3,1,B,110,Jugs,14,1,easy,continuous,"Real easy, even tired"
2019.01.03,W outside,Black,V1,1,B,90,Jugs,12,1,easy,Continuous,Traverse
2019.01.03,W outside,Red,V5,40%,B,90,Upside down crimps,12,1,middle,"Easy, hard, hard easy","Dfficult, balance moves, doable"
2019.01.03,W outside,Yellow,V2x,1,B,90,Crimps,12,1,end,"easy, hard","Traverse, matched feet twice"
2018.12.16,E outside,Green,V2x,1,B,100,Pincher and Jugs,12,1,easy,middle,Transition from undercling/pinch is a little weird
2018.12.16,E outside,Red,V3x,1,B,75,"slopers, fingers",15,1,end,continuous,"Hard start, easy, hard middle, trust feet at end"
2018.12.16,E outside,Tan,V5,35%,B,90,Crimps and Gaston,12,1,middle,continuous,"Easy start, getting feet in place in middle hard, though probably doable"
2018.12.16,E outside,Yellow,V3x,1,B,80,"Balance, no hands",12,1,end,end,"Last move, very balancy, and one legged, used Arete"
2018.12.16,N Outside,Blue,V2,1,B,95,Jugs,10,1,early,early,Weird early/middle moves
2018.12.16,N Outside,Green,V1x,1,B,95,Jugs,10,1,early,continuous,Up and down easy
2018.12.16,S arch,Tan,V2,1,B,110,Jugs,12,1,easy,continuous,Just campused mostly with a heel hooke
2018.12.16,S Inside,Green,V1,1,B,100,Jugs,15,1,easy,easy,"Good warmup, I feel I can do this one better"
2018.12.16,W outside,Red,V2,99%,B,120-180,Jugs,12,1,end,end,"VEry overhung, last move is completely overhung, was able to get left and right hand on finish"
2018.12.16,W Outside,Yellow,V2,1,B,90,Jugs,12,1,easy,easy,Traverse
2018.12.12,E outside,Yellow,V3,99%,B,80,"Balance, no hands",12,1,end,end,"Last move, very balancy, and one legged"
2018.12.12,N Outside,Blue,V2x,3,B,95,Jugs,10,1,early,early,Weird early/middle moves
2018.12.12,S Inside,Green,V1x,1,B,100,Jugs,15,1,easy,easy,
2018.12.12,W inside,Red,V2x,1,B,70-110,Jugs,15,1,end,end,Last move involves a weird mantle move
2018.12.12,W Outside,Yellow,V2x,1,B,90,Jugs,12,1,easy,easy,Traverse
2018.12.03,E outside,Red,V3,3,B,75,"slopers, fingers",15,1,end,continuous,"Hard start, easy, hard middle, trust feet at end"
2018.12.03,S arch,Tan,V2,1,B,110,Jugs,12,1,easy,continuous,Just campused
2018.12.03,S Inside,Green,V1,1,B,110,Jugs,15,1,middle,continuous,
2018.12.03,S inside,Green,V3,80%,B,120,Jugs,18,1,end,end,"end tricky, overhung, got a pump"
2018.12.03,S inside,Red,V3x,1,B,100,Jugs,15,1,end,end,end just a little tricky
2018.12.03,S inside,Red,V3,70%,B,110,"Jugs, horns",15,1,end,continuous,"end hard, drop knees, pump"
2018.12.03,W inside,Blue,V2x,1,B,70-110,Jugs,15,1,middle,continuous,easy
2018.11.21,1 - E wall,Blue,V0x,1,B,80,Jugs,14,1,easy,easy,easy
2018.11.21,2 - N inside,Blue,V0x,1,B,90,Jugs,14,1,easy,easy,easy
2018.11.21,3 - E wall,,V1x,1,B,80,,14,1,easy,easy,easy
2018.11.21,4 - N Inside,,V1x,1,B,95,,14,1,easy,easy,Mantle required
2018.11.21,5 - W inside,,V1x,1,B,110,,14,1,easy,easy,easy
2018.11.21,6 - N inside,Red,V2,2,B,100,Jugs and Crimps,14,1,end,"Hard, easy, hard","Beginning and end were hard, overhung, a pincher finish "
2018.11.21,7 - E wall,Yellow,V2x,2,B,85,Sidepull and crimps,12,1,early,"hard, then easy","weird balancing underhand sidepull transition, lots of footwork"
2018.11.21,8 - N Inside,Yellow,V3x,1,B,95,Sidepull and crimps,14,1,early,"Hard, easy, hard","Squishy sit-start with flagging, sidepull pinch-slide, up to mantle and medium finish holds"
2018.11.21,S Inside,Blue,V1,90%,B,100,Jugs,15,1,middle,continuous,"Was messing around, could on-site this but wanted to play with dyno, also gassed"
2018.11.21,S Inside,Red,V3,60%,B,100,Knobs and slopers,15,1,early and end,"Hard, easy, hard","Tricky start requires flagging, drop-knees help, tough finishing moves"
2018.11.21,SW Inside,Yellow,V3x,1,B,100,Crimps and jugs,15,1,?,easy,"Onsite, pretty easy, even though I was gassed"
2018.11.09,Desk,Black,V3x,1,B,150,Jugs,12,1,end,"easy, then hard","Upside down, tricky last move"
2018.11.09,Desk,Blue,V4,80%,B,130,Jugs,15,1,end,"easy, then hard",Difficult move to final hold
2018.11.09,Desk,Green,V4,60%,B,130,Jugs,15,1,end,easy until midway,"Last 20% is real hard, completely overhung"
2018.11.09,Desk,Purple,V2x,1,B,90,Nuevo Traverse,10,1,end,"easy, then hard",Completed twice
2018.11.09,Desk,Red,V1x,1,B,90,Jugs,9,1,end,easy,Crux at end
2018.11.09,Desk,Yellow,V0x,1,B,90,Jugs,10,1,easy,easy,easy
2018.05.19,CR2Cave,Blue Lucas,V1x,1,B,92,Slopy Jugs,8,1,"1/4,1/3,1/2",Hard Cont,
2018.05.19,CR2Cave,The wave,V2,-50%,B,100,"Jugs, Slopers",25,1,1/4,Hard beg,"Absolutely gassed/pumped, could have finished"
2018.05.19,CR2E,Pink Isaac,V0x,1,B,95,Jugs,14,1,1/2,Continuous,
2018.05.19,CR2E,Yellow Isaac,V1x,1,B,95,Slopy Jugs,14,1,1/2,Continuous,
2018.05.19,CR2N,Black Lucas,V0x,1,B,95,Jugs,14,1,2/3,Continuous,
2018.05.19,CR2N,Blue Lilia,V2x,1,B,105,Slopers,12,1,3/4,Hard at end,
2018.05.19,CR2N,Red Lila,V0x,1,B,100,Jugs,12,1,Start,Easy,
2018.05.19,CR2S,Green Shanese,V0x,1,B,92,Slopy Jugs,10,1,1/2,Continuous,
2018.05.19,CR2S,Purple Wave,V3,-40%,B,92,Slopers,16,1,1/2,Continuous Hard,"Traverse, foot chips suck, figured out left leg high/hook early"
2018.05.19,CR2S,Wave Traverse,V2x,1,B,92,Crimps,18,1,1/4,Continuous,
2018.05.19,CR3,"Upstairs, E wall (black)",V4,-60%,B,80,"Slopers, Crimps",17,1,2/3,Continuous Hard,Can not get passed foot match
